datetime,hour,amount
2022-06-19,23,470
2022-06-20,0,330
2022-06-20,1,171
2022-06-20,2,138
2022-06-20,3,81
2022-06-20,4,91
2022-06-20,5,141
2022-06-20,6,393
2022-06-20,7,1658
2022-06-20,8,2962
2022-06-20,9,1951
2022-06-20,10,1325
2022-06-20,11,1534
2022-06-20,12,2174
2022-06-20,13,1715
2022-06-20,14,1693
2022-06-20,15,1764
2022-06-20,16,1918
2022-06-20,17,2473
2022-06-20,18,2288
2022-06-20,19,2180
2022-06-20,20,1450
2022-06-20,21,1227
2022-06-20,22,925
2022-06-20,23,494
2022-06-21,0,307
2022-06-21,1,255
2022-06-21,2,127
2022-06-21,3,118
2022-06-21,4,136
2022-06-21,5,175
2022-06-21,6,431
2022-06-21,7,1864
2022-06-21,8,3253
2022-06-21,9,2079
2022-06-21,10,1624
2022-06-21,11,1747
2022-06-21,12,2532
2022-06-21,13,2121
2022-06-21,14,1959
2022-06-21,15,1859
2022-06-21,16,2078
2022-06-21,17,2905
2022-06-21,18,3036
2022-06-21,19,2701
2022-06-21,20,1826
2022-06-21,21,1547
2022-06-21,22,985
2022-06-21,23,658
2022-06-22,0,366
2022-06-22,1,317
2022-06-22,2,169
2022-06-22,3,99
2022-06-22,4,82
2022-06-22,5,152
2022-06-22,6,413
2022-06-22,7,1811
2022-06-22,8,3225
2022-06-22,9,2059
2022-06-22,10,1789
2022-06-22,11,1982
2022-06-22,12,2597
2022-06-22,13,2004
2022-06-22,14,2029
2022-06-22,15,1914
2022-06-22,16,2220
2022-06-22,17,3045
2022-06-22,18,3032
2022-06-22,19,2300
2022-06-22,20,1690
2022-06-22,21,1391
2022-06-22,22,967
2022-06-22,23,634
2022-06-23,0,369
2022-06-23,1,239
2022-06-23,2,178
2022-06-23,3,88
2022-06-23,4,73
2022-06-23,5,124
2022-06-23,6,326
2022-06-23,7,1468
2022-06-23,8,2809
2022-06-23,9,1582
2022-06-23,10,1416
2022-06-23,11,1622
2022-06-23,12,2094
2022-06-23,13,1740
2022-06-23,14,1587
2022-06-23,15,1748
2022-06-23,16,1977
2022-06-23,17,2458
2022-06-23,18,2427
2022-06-23,19,2216
2022-06-23,20,1725
2022-06-23,21,1393
2022-06-23,22,969
2022-06-23,23,717
2022-06-24,0,317
2022-06-24,1,234
2022-06-24,2,190
2022-06-24,3,132
2022-06-24,4,117
2022-06-24,5,149
2022-06-24,6,388
2022-06-24,7,1692
2022-06-24,8,3185
2022-06-24,9,2086
2022-06-24,10,1697
2022-06-24,11,2143
2022-06-24,12,2536
2022-06-24,13,2001
2022-06-24,14,1861
2022-06-24,15,1957
2022-06-24,16,2310
2022-06-24,17,3012
2022-06-24,18,3078
2022-06-24,19,2971
2022-06-24,20,2001
2022-06-24,21,1752
2022-06-24,22,1377
2022-06-24,23,1058
2022-06-25,0,739
2022-06-25,1,499
2022-06-25,2,318
2022-06-25,3,219
2022-06-25,4,164
2022-06-25,5,217
2022-06-25,6,377
2022-06-25,7,882
2022-06-25,8,1364
2022-06-25,9,1647
2022-06-25,10,1926
2022-06-25,11,2174
2022-06-25,12,2594
2022-06-25,13,2576
2022-06-25,14,2434
2022-06-25,15,2493
2022-06-25,16,2618
2022-06-25,17,2852
2022-06-25,18,2855
2022-06-25,19,2674
2022-06-25,20,1978
2022-06-25,21,1751
2022-06-25,22,1157
2022-06-25,23,791
2022-06-26,0,520
2022-06-26,1,440
2022-06-26,2,263
2022-06-26,3,192
2022-06-26,4,166
2022-06-26,5,264
2022-06-26,6,397
2022-06-26,7,565
2022-06-26,8,1122
2022-06-26,9,1436
2022-06-26,10,1762
2022-06-26,11,2334
2022-06-26,12,2390
2022-06-26,13,2378
2022-06-26,14,2307
2022-06-26,15,2294
2022-06-26,16,2372
2022-06-26,17,2425
2022-06-26,18,2308
2022-06-26,19,1941
2022-06-26,20,1517
2022-06-26,21,1230
2022-06-26,22,760
2022-06-26,23,433
2022-06-27,0,204
2022-06-27,1,159
2022-06-27,2,140
2022-06-27,3,83
2022-06-27,4,78
2022-06-27,5,138
2022-06-27,6,412
2022-06-27,7,1776
2022-06-27,8,3242
2022-06-27,9,2004
2022-06-27,10,1711
2022-06-27,11,1830
2022-06-27,12,2400
2022-06-27,13,2059
2022-06-27,14,1874
2022-06-27,15,1931
2022-06-27,16,2034
2022-06-27,17,2793
2022-06-27,18,2809
2022-06-27,19,2493
2022-06-27,20,1695
2022-06-27,21,1178
2022-06-27,22,870
2022-06-27,23,573
2022-06-28,0,400
2022-06-28,1,228
2022-06-28,2,129
2022-06-28,3,98
2022-06-28,4,108
2022-06-28,5,158
2022-06-28,6,426
2022-06-28,7,1885
2022-06-28,8,3402
2022-06-28,9,2076
2022-06-28,10,1606
2022-06-28,11,1874
2022-06-28,12,2541
2022-06-28,13,2038
2022-06-28,14,1735
2022-06-28,15,1841
2022-06-28,16,1962
2022-06-28,17,2980
2022-06-28,18,2976
2022-06-28,19,2611
2022-06-28,20,1811
2022-06-28,21,1432
2022-06-28,22,942
2022-06-28,23,585
2022-06-29,0,394
2022-06-29,1,242
2022-06-29,2,204
2022-06-29,3,124
2022-06-29,4,130
2022-06-29,5,222
2022-06-29,6,419
2022-06-29,7,1683
2022-06-29,8,3109
2022-06-29,9,1990
2022-06-29,10,1601
2022-06-29,11,1757
2022-06-29,12,2387
2022-06-29,13,1889
2022-06-29,14,1783
2022-06-29,15,1715
2022-06-29,16,2008
2022-06-29,17,2698
2022-06-29,18,3011
2022-06-29,19,2478
2022-06-29,20,1760
2022-06-29,21,1319
2022-06-29,22,1036
2022-06-29,23,646
2022-06-30,0,482
2022-06-30,1,263
2022-06-30,2,181
2022-06-30,3,117
2022-06-30,4,107
2022-06-30,5,173
2022-06-30,6,383
2022-06-30,7,1796
2022-06-30,8,3398
2022-06-30,9,2153
2022-06-30,10,1715
2022-06-30,11,1918
2022-06-30,12,2577
2022-06-30,13,2039
2022-06-30,14,1851
2022-06-30,15,1869
2022-06-30,16,1954
2022-06-30,17,2912
2022-06-30,18,2727
2022-06-30,19,2241
2022-06-30,20,1765
2022-06-30,21,1317
2022-06-30,22,1046
2022-06-30,23,532
