datetime,hour,amount
2022-06-04,13,4497
2022-06-04,14,4724
2022-06-04,15,4626
2022-06-04,16,4643
2022-06-04,17,4706
2022-06-04,18,4490
2022-06-04,19,5148
2022-06-04,20,4951
2022-06-04,21,3411
2022-06-04,22,2739
2022-06-04,23,2313
2022-06-05,0,1053
2022-06-05,1,722
2022-06-05,2,466
2022-06-05,3,315
2022-06-05,4,217
2022-06-05,5,400
2022-06-05,6,479
2022-06-05,7,800
2022-06-05,8,1597
2022-06-05,9,2167
2022-06-05,10,2965
2022-06-05,11,3756
2022-06-05,12,3941
2022-06-05,13,4192
2022-06-05,14,4254
2022-06-05,15,4043
2022-06-05,16,4290
2022-06-05,17,4425
2022-06-05,18,4512
2022-06-05,19,3894
2022-06-05,20,3631
2022-06-05,21,2578
2022-06-05,22,1726
2022-06-05,23,1260
2022-06-06,0,458
2022-06-06,1,244
2022-06-06,2,173
2022-06-06,3,100
2022-06-06,4,78
2022-06-06,5,216
2022-06-06,6,528
2022-06-06,7,1744
2022-06-06,8,3541
2022-06-06,9,2111
2022-06-06,10,1656
2022-06-06,11,2090
2022-06-06,12,2485
2022-06-06,13,2556
2022-06-06,14,2296
2022-06-06,15,2251
2022-06-06,16,2707
2022-06-06,17,3593
2022-06-06,18,3953
2022-06-06,19,3464
2022-06-06,20,2601
2022-06-06,21,1890
2022-06-06,22,1264
2022-06-06,23,887
2022-06-07,0,364
2022-06-07,1,197
2022-06-07,2,87
2022-06-07,3,88
2022-06-07,4,69
2022-06-07,5,150
2022-06-07,6,416
2022-06-07,7,1765
2022-06-07,8,3239
2022-06-07,9,2236
2022-06-07,10,1660
2022-06-07,11,1820
2022-06-07,12,2375
2022-06-07,13,2634
2022-06-07,14,2557
2022-06-07,15,2787
2022-06-07,16,2989
2022-06-07,17,3748
2022-06-07,18,4305
2022-06-07,19,3735
2022-06-07,20,3281
2022-06-07,21,2544
2022-06-07,22,1745
2022-06-07,23,1472
2022-06-08,0,510
2022-06-08,1,286
2022-06-08,2,181
2022-06-08,3,91
2022-06-08,4,75
2022-06-08,5,183
2022-06-08,6,534
2022-06-08,7,1799
2022-06-08,8,3451
2022-06-08,9,2332
2022-06-08,10,2032
2022-06-08,11,2475
2022-06-08,12,2990
2022-06-08,13,3168
2022-06-08,14,2987
2022-06-08,15,3407
2022-06-08,16,3439
2022-06-08,17,4708
2022-06-08,18,4933
2022-06-08,19,4342
2022-06-08,20,3505
2022-06-08,21,2534
2022-06-08,22,2047
2022-06-08,23,1323
2022-06-09,0,574
2022-06-09,1,361
2022-06-09,2,195
2022-06-09,3,99
2022-06-09,4,94
2022-06-09,5,274
2022-06-09,6,551
2022-06-09,7,1956
2022-06-09,8,3804
2022-06-09,9,2394
2022-06-09,10,1907
2022-06-09,11,2241
2022-06-09,12,3299
2022-06-09,13,3194
2022-06-09,14,3248
2022-06-09,15,3227
2022-06-09,16,3720
2022-06-09,17,4716
2022-06-09,18,4906
2022-06-09,19,4534
2022-06-09,20,3823
2022-06-09,21,3116
2022-06-09,22,2173
2022-06-09,23,1676
2022-06-10,0,644
2022-06-10,1,388
2022-06-10,2,222
2022-06-10,3,167
2022-06-10,4,134
2022-06-10,5,262
2022-06-10,6,578
2022-06-10,7,1901
2022-06-10,8,3805
2022-06-10,9,2740
2022-06-10,10,2386
2022-06-10,11,2736
2022-06-10,12,3319
2022-06-10,13,3346
2022-06-10,14,3203
2022-06-10,15,3424
2022-06-10,16,4072
2022-06-10,17,5394
2022-06-10,18,5642
2022-06-10,19,5495
2022-06-10,20,4822
2022-06-10,21,4739
2022-06-10,22,3783
2022-06-10,23,3107
2022-06-11,0,1473
2022-06-11,1,1012
2022-06-11,2,554
2022-06-11,3,468
2022-06-11,4,227
2022-06-11,5,577
2022-06-11,6,606
2022-06-11,7,942
2022-06-11,8,1978
2022-06-11,9,2469
2022-06-11,10,3067
2022-06-11,11,3874
2022-06-11,12,4267
2022-06-11,13,4326
2022-06-11,14,4503
2022-06-11,15,4628
2022-06-11,16,4483
2022-06-11,17,5005
2022-06-11,18,5282
2022-06-11,19,5163
2022-06-11,20,4635
2022-06-11,21,3796
2022-06-11,22,3219
2022-06-11,23,2496
2022-06-12,0,1146
2022-06-12,1,753
2022-06-12,2,537
2022-06-12,3,409
2022-06-12,4,274
2022-06-12,5,455
2022-06-12,6,518
2022-06-12,7,817
2022-06-12,8,1603
2022-06-12,9,2208
2022-06-12,10,2713
2022-06-12,11,3590
2022-06-12,12,3892
2022-06-12,13,4214
2022-06-12,14,4141
