datetime,hour,amount
2022-05-15,0,222
2022-05-15,1,162
2022-05-15,2,117
2022-05-15,3,47
2022-05-15,4,5
2022-05-15,5,67
2022-05-15,6,106
2022-05-15,7,223
2022-05-15,8,497
2022-05-15,9,752
2022-05-15,10,1129
2022-05-15,11,1726
2022-05-15,12,2020
2022-05-15,13,2059
2022-05-15,14,2287
2022-05-15,15,2181
2022-05-15,16,2049
2022-05-15,17,2028
2022-05-15,18,1788
2022-05-15,19,1376
2022-05-15,20,1091
2022-05-15,21,678
2022-05-15,22,399
2022-05-15,23,264
2022-05-16,0,120
2022-05-16,1,38
2022-05-16,2,33
2022-05-16,3,36
2022-05-16,4,19
2022-05-16,5,67
2022-05-16,6,199
2022-05-16,7,886
2022-05-16,8,2511
2022-05-16,9,1553
2022-05-16,10,2494
2022-05-16,11,3153
2022-05-16,12,4424
2022-05-16,13,4169
2022-05-16,14,4020
2022-05-16,15,4304
2022-05-16,16,2947
2022-05-16,17,1923
2022-05-16,18,1919
2022-05-16,19,1702
2022-05-16,20,1177
2022-05-16,21,852
2022-05-16,22,539
2022-05-16,23,319
2022-05-17,0,89
2022-05-17,1,45
2022-05-17,2,15
2022-05-17,3,38
2022-05-17,5,58
2022-05-17,6,155
2022-05-17,7,919
2022-05-17,8,2804
2022-05-17,9,1660
2022-05-17,10,2378
2022-05-17,11,3309
2022-05-17,12,4541
2022-05-17,13,4183
2022-05-17,14,4053
2022-05-17,15,4445
2022-05-17,16,4701
2022-05-17,17,2487
2022-05-17,18,2201
2022-05-17,19,1873
2022-05-17,20,1316
2022-05-17,21,931
2022-05-17,22,644
2022-05-17,23,398
2022-05-18,0,133
2022-05-18,1,79
2022-05-18,2,55
2022-05-18,3,29
2022-05-18,4,40
2022-05-18,5,48
2022-05-18,6,164
2022-05-18,7,878
2022-05-18,8,2588
2022-05-18,9,1582
2022-05-18,10,2388
2022-05-18,11,3249
2022-05-18,12,4790
2022-05-18,13,4541
2022-05-18,14,4422
2022-05-18,15,4414
2022-05-18,16,4954
2022-05-18,17,2634
2022-05-18,18,2126
2022-05-18,19,1641
2022-05-18,20,1297
2022-05-18,21,939
2022-05-18,22,707
2022-05-18,23,412
2022-05-19,0,156
2022-05-19,1,94
2022-05-19,2,38
2022-05-19,3,17
2022-05-19,4,16
2022-05-19,5,83
2022-05-19,6,135
2022-05-19,7,924
2022-05-19,8,2589
2022-05-19,9,1357
2022-05-19,10,2521
2022-05-19,11,3202
2022-05-19,12,56
2022-05-19,13,4253
2022-05-19,14,4025
2022-05-19,15,4383
2022-05-19,16,943
2022-05-19,17,2432
2022-05-19,18,2015
2022-05-19,19,735
2022-05-19,20,1295
2022-05-19,21,932
2022-05-19,22,645
2022-05-19,23,4
2022-05-20,0,136
2022-05-20,1,66
2022-05-20,2,1
2022-05-20,3,22
2022-05-20,4,20
2022-05-20,5,75
2022-05-20,6,172
2022-05-20,7,789
2022-05-20,8,2626
2022-05-20,9,1665
2022-05-20,10,2719
2022-05-20,11,3517
2022-05-20,12,4794
2022-05-20,13,4681
2022-05-20,14,4415
2022-05-20,15,4661
2022-05-20,16,4026
2022-05-20,17,1953
2022-05-20,18,2168
2022-05-20,19,1744
2022-05-20,20,1555
2022-05-20,21,1333
2022-05-20,22,831
2022-05-20,23,668
2022-05-21,0,278
2022-05-21,1,191
2022-05-21,2,96
2022-05-21,3,48
2022-05-21,4,61
2022-05-21,5,119
2022-05-21,6,128
2022-05-21,7,213
2022-05-21,8,1008
2022-05-21,9,1808
2022-05-21,10,3789
2022-05-21,11,5069
2022-05-21,12,6131
2022-05-21,13,6845
2022-05-21,14,7214
2022-05-21,15,6859
2022-05-21,16,7185
2022-05-21,17,3342
2022-05-21,18,2100
2022-05-21,19,1876
2022-05-21,20,1455
2022-05-21,21,1166
2022-05-21,22,732
2022-05-21,23,690
2022-05-22,0,245
2022-05-22,1,148
2022-05-22,2,84
2022-05-22,3,47
2022-05-22,4,51
2022-05-22,5,90
2022-05-22,6,142
2022-05-22,7,192
2022-05-22,8,434
2022-05-22,9,683
2022-05-22,10,779
2022-05-22,11,1155
2022-05-22,12,1411
2022-05-22,13,1579
2022-05-22,14,1849
2022-05-22,15,1902
2022-05-22,16,1644
2022-05-22,17,1625
2022-05-22,18,1506
2022-05-22,19,1289
2022-05-22,20,1059
2022-05-22,21,698
2022-05-22,22,389
