datetime,hour,amount
2022-06-02,13,3152
2022-06-02,14,3200
2022-06-02,15,3100
2022-06-02,16,3385
2022-06-02,17,4561
2022-06-02,18,5001
2022-06-02,19,4077
2022-06-02,20,3058
2022-06-02,21,2383
2022-06-02,22,1637
2022-06-02,23,1044
2022-06-03,0,656
2022-06-03,1,474
2022-06-03,2,330
2022-06-03,3,237
2022-06-03,4,171
2022-06-03,5,334
2022-06-03,6,808
2022-06-03,7,2822
2022-06-03,8,4679
2022-06-03,9,3182
2022-06-03,10,2651
2022-06-03,11,2895
2022-06-03,12,3454
2022-06-03,13,3348
2022-06-03,14,2883
2022-06-03,15,3294
2022-06-03,16,3715
2022-06-03,17,4764
2022-06-03,18,5034
2022-06-03,19,4310
2022-06-03,20,2838
2022-06-03,21,2622
2022-06-03,22,1998
2022-06-03,23,1443
2022-06-04,0,762
2022-06-04,1,485
2022-06-04,2,332
2022-06-04,3,252
2022-06-04,4,141
2022-06-04,5,290
2022-06-04,6,561
2022-06-04,7,1355
2022-06-04,8,2076
2022-06-04,9,2727
2022-06-04,10,3448
2022-06-04,11,3978
2022-06-04,12,4467
2022-06-04,13,4667
2022-06-04,14,4541
2022-06-04,15,4914
2022-06-04,16,4814
2022-06-04,17,5220
2022-06-04,18,4527
2022-06-04,19,3801
2022-06-04,20,2957
2022-06-04,21,2548
2022-06-04,22,1730
2022-06-04,23,1185
2022-06-05,0,752
2022-06-05,1,478
2022-06-05,2,396
2022-06-05,3,306
2022-06-05,4,242
2022-06-05,5,338
2022-06-05,6,454
2022-06-05,7,1119
2022-06-05,8,1718
2022-06-05,9,2504
2022-06-05,10,3306
2022-06-05,11,4150
2022-06-05,12,4377
2022-06-05,13,4413
2022-06-05,14,4228
2022-06-05,15,4104
2022-06-05,16,3954
2022-06-05,17,4132
2022-06-05,18,3492
2022-06-05,19,2947
2022-06-05,20,2350
2022-06-05,21,1802
2022-06-05,22,1159
2022-06-05,23,924
2022-06-06,0,512
2022-06-06,1,265
2022-06-06,2,212
2022-06-06,3,185
2022-06-06,4,162
2022-06-06,5,272
2022-06-06,6,685
2022-06-06,7,2513
2022-06-06,8,4264
2022-06-06,9,2995
2022-06-06,10,2287
2022-06-06,11,2667
2022-06-06,12,3145
2022-06-06,13,2786
2022-06-06,14,2674
2022-06-06,15,2731
2022-06-06,16,2767
2022-06-06,17,3815
2022-06-06,18,4103
2022-06-06,19,3205
2022-06-06,20,2376
2022-06-06,21,1664
2022-06-06,22,1188
2022-06-06,23,631
2022-06-07,0,347
2022-06-07,1,157
2022-06-07,2,165
2022-06-07,3,104
2022-06-07,4,87
2022-06-07,5,246
2022-06-07,6,663
2022-06-07,7,2546
2022-06-07,8,4528
2022-06-07,9,3158
2022-06-07,10,2415
2022-06-07,11,2692
2022-06-07,12,3463
2022-06-07,13,2854
2022-06-07,14,2844
2022-06-07,15,3005
2022-06-07,16,3490
2022-06-07,17,4734
2022-06-07,18,4900
2022-06-07,19,3872
2022-06-07,20,2905
2022-06-07,21,2422
2022-06-07,22,1745
