datetime,hour,amount
2022-06-09,21,3829
2022-06-09,22,2417
2022-06-09,23,1770
2022-06-10,0,588
2022-06-10,1,290
2022-06-10,2,179
2022-06-10,3,128
2022-06-10,4,127
2022-06-10,5,219
2022-06-10,6,556
2022-06-10,7,1877
2022-06-10,8,4604
2022-06-10,9,3186
2022-06-10,10,3232
2022-06-10,11,4194
2022-06-10,12,5452
2022-06-10,13,5615
2022-06-10,14,5167
2022-06-10,15,5640
2022-06-10,16,6131
2022-06-10,17,8285
2022-06-10,18,8901
2022-06-10,19,7264
2022-06-10,20,6091
2022-06-10,21,5809
2022-06-10,22,4387
2022-06-10,23,3262
2022-06-11,0,1412
2022-06-11,1,795
2022-06-11,2,579
2022-06-11,3,489
2022-06-11,4,263
2022-06-11,5,637
2022-06-11,6,596
2022-06-11,7,855
2022-06-11,8,1883
2022-06-11,9,2891
2022-06-11,10,4201
2022-06-11,11,5897
2022-06-11,12,7285
2022-06-11,13,7923
2022-06-11,14,8655
2022-06-11,15,8650
2022-06-11,16,8967
2022-06-11,17,9067
2022-06-11,18,8276
2022-06-11,19,7295
2022-06-11,20,5999
2022-06-11,21,4897
2022-06-11,22,3668
2022-06-11,23,3190
2022-06-12,0,1238
2022-06-12,1,804
2022-06-12,2,470
2022-06-12,3,437
2022-06-12,4,250
2022-06-12,5,651
2022-06-12,6,700
2022-06-12,7,740
2022-06-12,8,1897
2022-06-12,9,2507
2022-06-12,10,3668
2022-06-12,11,5680
2022-06-12,12,6580
2022-06-12,13,7111
2022-06-12,14,7592
2022-06-12,15,7472
2022-06-12,16,7975
2022-06-12,17,7611
2022-06-12,18,6312
2022-06-12,19,5550
2022-06-12,20,4370
2022-06-12,21,2932
2022-06-12,22,2060
2022-06-12,23,1446
2022-06-13,0,560
2022-06-13,1,295
2022-06-13,2,283
2022-06-13,3,162
2022-06-13,4,192
2022-06-13,5,238
2022-06-13,6,444
2022-06-13,7,1842
2022-06-13,8,4384
2022-06-13,9,2622
2022-06-13,10,2865
2022-06-13,11,3674
2022-06-13,12,5116
2022-06-13,13,5063
2022-06-13,14,4746
2022-06-13,15,4986
2022-06-13,16,5544
2022-06-13,17,6953
2022-06-13,18,7068
2022-06-13,19,5702
2022-06-13,20,4502
2022-06-13,21,3027
2022-06-13,22,1963
2022-06-13,23,1380
2022-06-14,0,490
2022-06-14,1,304
2022-06-14,2,174
2022-06-14,3,153
2022-06-14,4,108
2022-06-14,5,267
2022-06-14,6,443
2022-06-14,7,1875
2022-06-14,8,4317
2022-06-14,9,2831
2022-06-14,10,2915
2022-06-14,11,3850
2022-06-14,12,5175
2022-06-14,13,4841
2022-06-14,14,4805
2022-06-14,15,4988
2022-06-14,16,5716
2022-06-14,17,7420
2022-06-14,18,7639
2022-06-14,19,5685
2022-06-14,20,4281
2022-06-14,21,3259
2022-06-14,22,2124
2022-06-14,23,1556
2022-06-15,0,590
2022-06-15,1,256
2022-06-15,2,209
2022-06-15,3,126
2022-06-15,4,130
2022-06-15,5,250
2022-06-15,6,474
2022-06-15,7,2061
2022-06-15,8,4433
2022-06-15,9,2927
2022-06-15,10,2889
2022-06-15,11,3810
2022-06-15,12,5129
2022-06-15,13,5026
2022-06-15,14,4898
2022-06-15,15,5186
2022-06-15,16,5492
2022-06-15,17,7324
2022-06-15,18,7274
2022-06-15,19,5817
2022-06-15,20,4651
2022-06-15,21,3611
2022-06-15,22,2382
2022-06-15,23,1829
2022-06-16,0,703
2022-06-16,1,346
2022-06-16,2,200
2022-06-16,3,163
2022-06-16,4,133
2022-06-16,5,232
2022-06-16,6,475
2022-06-16,7,1862
2022-06-16,8,4437
2022-06-16,9,2835
2022-06-16,10,3038
2022-06-16,11,3926
2022-06-16,12,5369
2022-06-16,13,5072
2022-06-16,14,5171
2022-06-16,15,5290
2022-06-16,16,5594
2022-06-16,17,7003
2022-06-16,18,7295
2022-06-16,19,5850
2022-06-16,20,4478
2022-06-16,21,3797
2022-06-16,22,2668
2022-06-16,23,1675
2022-06-17,0,619
2022-06-17,1,431
2022-06-17,2,245
2022-06-17,3,196
2022-06-17,4,141
2022-06-17,5,187
2022-06-17,6,457
2022-06-17,7,1934
2022-06-17,8,4493
2022-06-17,9,2897
2022-06-17,10,2958
2022-06-17,11,4029
2022-06-17,12,5848
2022-06-17,13,5774
2022-06-17,14,5744
2022-06-17,15,5839
2022-06-17,16,6541
2022-06-17,17,8372
2022-06-17,18,8779
2022-06-17,19,7457
2022-06-17,20,6509
2022-06-17,21,5435
2022-06-17,22,4180
2022-06-17,23,3077
2022-06-18,0,1378
2022-06-18,1,800
2022-06-18,2,571
2022-06-18,3,401
2022-06-18,4,278
2022-06-18,5,650
2022-06-18,6,730
2022-06-18,7,779
2022-06-18,8,1912
2022-06-18,9,2750
2022-06-18,10,4036
2022-06-18,11,6077
2022-06-18,12,7445
2022-06-18,13,8138
2022-06-18,14,8637
2022-06-18,15,8964
2022-06-18,16,8656
2022-06-18,17,8578
2022-06-18,18,8129
2022-06-18,19,6925
2022-06-18,20,6537
2022-06-18,21,5374
2022-06-18,22,3549
2022-06-18,23,3029
2022-06-19,0,1273
2022-06-19,1,717
2022-06-19,2,545
2022-06-19,3,323
2022-06-19,4,340
2022-06-19,5,753
2022-06-19,6,720
2022-06-19,7,776
2022-06-19,8,1685
2022-06-19,9,2526
2022-06-19,10,3901
2022-06-19,11,5791
2022-06-19,12,6807
2022-06-19,13,8260
2022-06-19,14,8407
2022-06-19,15,8026
2022-06-19,16,7643
2022-06-19,17,7477
2022-06-19,18,6582
2022-06-19,19,5303
2022-06-19,20,4054
2022-06-19,21,3021
2022-06-19,22,1926
2022-06-19,23,1430
2022-06-20,0,460
2022-06-20,1,324
2022-06-20,2,204
2022-06-20,3,186
2022-06-20,4,114
2022-06-20,5,292
2022-06-20,6,434
2022-06-20,7,1918
2022-06-20,8,4459
2022-06-20,9,2685
2022-06-20,10,3126
2022-06-20,11,3949
2022-06-20,12,5307
2022-06-20,13,5129
2022-06-20,14,5058
2022-06-20,15,4903
2022-06-20,16,5170
2022-06-20,17,7123
2022-06-20,18,7614
2022-06-20,19,5683
2022-06-20,20,4418
2022-06-20,21,3168
2022-06-20,22,2108
2022-06-20,23,1656
2022-06-21,0,586
2022-06-21,1,379
2022-06-21,2,188
2022-06-21,3,115
2022-06-21,4,134
2022-06-21,5,294
2022-06-21,6,521
2022-06-21,7,1986
2022-06-21,8,4601
2022-06-21,9,2537
2022-06-21,10,2732
2022-06-21,11,3561
2022-06-21,12,4999
2022-06-21,13,5610
2022-06-21,14,5275
2022-06-21,15,5167
2022-06-21,16,5996
2022-06-21,17,7257
2022-06-21,18,7768
2022-06-21,19,5791
2022-06-21,20,4346
2022-06-21,21,3485
2022-06-21,22,2258
2022-06-21,23,1768
2022-06-22,0,597
2022-06-22,1,294
2022-06-22,2,207
2022-06-22,3,139
2022-06-22,4,114
2022-06-22,5,302
2022-06-22,6,511
2022-06-22,7,1913
2022-06-22,8,4362
2022-06-22,9,2549
2022-06-22,10,2889
2022-06-22,11,3956
2022-06-22,12,5457
2022-06-22,13,5229
2022-06-22,14,5177
2022-06-22,15,5440
2022-06-22,16,6082
2022-06-22,17,7543
2022-06-22,18,7772
2022-06-22,19,5510
2022-06-22,20,4934
2022-06-22,21,3840
2022-06-22,22,2493
2022-06-22,23,1849
2022-06-23,0,605
2022-06-23,1,331
2022-06-23,2,210
2022-06-23,3,169
2022-06-23,4,138
2022-06-23,5,183
2022-06-23,6,553
2022-06-23,7,1959
2022-06-23,8,4639
2022-06-23,9,3083
2022-06-23,10,2880
