datetime,hour,amount
2022-06-26,0,2138
2022-06-26,1,1382
2022-06-26,2,908
2022-06-26,3,562
2022-06-26,4,472
2022-06-26,5,849
2022-06-26,6,1038
2022-06-26,7,1350
2022-06-26,8,2638
2022-06-26,9,3598
2022-06-26,10,4407
2022-06-26,11,4667
2022-06-26,12,5570
2022-06-26,13,6467
2022-06-26,14,6471
2022-06-26,15,6729
2022-06-26,16,6806
2022-06-26,17,6868
2022-06-26,18,6591
2022-06-26,19,6223
2022-06-26,20,5945
2022-06-26,21,4668
2022-06-26,22,3023
2022-06-26,23,2232
2022-06-27,0,969
2022-06-27,1,621
2022-06-27,2,269
2022-06-27,3,210
2022-06-27,4,219
2022-06-27,5,358
2022-06-27,6,836
2022-06-27,7,1869
2022-06-27,8,3993
2022-06-27,9,2727
2022-06-27,10,2490
2022-06-27,11,2856
2022-06-27,12,3493
2022-06-27,13,3283
2022-06-27,14,3309
2022-06-27,15,3860
2022-06-27,16,5840
2022-06-27,17,6998
2022-06-27,18,7229
2022-06-27,19,5895
2022-06-27,20,5449
2022-06-27,21,4313
2022-06-27,22,2907
2022-06-27,23,2572
2022-06-28,0,1050
2022-06-28,1,692
2022-06-28,2,353
2022-06-28,3,249
2022-06-28,4,19
2022-06-29,3,257
2022-06-29,4,303
2022-06-29,5,418
2022-06-29,6,1014
2022-06-29,7,2289
2022-06-29,8,3800
2022-06-29,9,2557
2022-06-29,10,1942
2022-06-29,11,3094
2022-06-29,12,3527
2022-06-29,13,4029
2022-06-29,14,3713
2022-06-29,15,5000
2022-06-29,16,6522
2022-06-29,17,7354
2022-06-29,18,8145
2022-06-29,19,7106
2022-06-29,20,6423
2022-06-29,21,5211
2022-06-29,22,3024
2022-06-29,23,3047
2022-06-30,0,1196
2022-06-30,1,732
2022-06-30,2,437
2022-06-30,3,233
2022-06-30,4,252
2022-06-30,5,450
2022-06-30,6,949
2022-06-30,7,2202
2022-06-30,8,4022
2022-06-30,9,3380
2022-06-30,10,3081
2022-06-30,11,3224
2022-06-30,12,3984
2022-06-30,13,4251
2022-06-30,14,3526
2022-06-30,15,4860
2022-06-30,16,6109
2022-06-30,17,7163
2022-06-30,18,7905
2022-06-30,19,7414
2022-06-30,20,6297
2022-06-30,21,4850
2022-06-30,22,3850
2022-06-30,23,2496
2022-07-01,0,244
2022-07-01,1,237
2022-07-01,2,338
2022-07-01,3,245
