datetime,hour,amount
2022-06-08,14,997
2022-06-08,15,1070
2022-06-08,16,1161
2022-06-08,17,1690
2022-06-08,18,1791
2022-06-08,19,1374
2022-06-08,20,845
2022-06-08,21,571
2022-06-08,22,411
2022-06-08,23,212
2022-06-09,0,114
2022-06-09,1,55
2022-06-09,2,54
2022-06-09,3,33
2022-06-09,4,13
2022-06-09,5,66
2022-06-09,6,191
2022-06-09,7,1010
2022-06-09,8,1781
2022-06-09,9,1144
2022-06-09,10,936
2022-06-09,11,1031
2022-06-09,12,1560
2022-06-09,13,1266
2022-06-09,14,1220
2022-06-09,15,1082
2022-06-09,16,1116
2022-06-09,17,1889
2022-06-09,18,1932
2022-06-09,19,1486
2022-06-09,20,1018
2022-06-09,21,822
2022-06-09,22,539
2022-06-09,23,363
2022-06-10,0,134
2022-06-10,1,81
2022-06-10,2,18
2022-06-10,3,34
2022-06-10,4,9
2022-06-10,5,50
2022-06-10,6,206
2022-06-10,7,902
2022-06-10,8,1543
2022-06-10,9,1089
2022-06-10,10,910
2022-06-10,11,1080
2022-06-10,12,1522
2022-06-10,13,1389
2022-06-10,14,1084
2022-06-10,15,1190
2022-06-10,16,1424
2022-06-10,17,1877
2022-06-10,18,1974
2022-06-10,19,1394
2022-06-10,20,1029
2022-06-10,21,827
2022-06-10,22,642
2022-06-10,23,417
2022-06-11,0,256
2022-06-11,1,133
2022-06-11,2,109
2022-06-11,3,68
2022-06-11,4,39
2022-06-11,5,95
2022-06-11,6,166
2022-06-11,7,376
2022-06-11,8,667
2022-06-11,9,945
2022-06-11,10,1042
2022-06-11,11,1233
2022-06-11,12,1414
2022-06-11,13,1411
2022-06-11,14,1371
2022-06-11,15,1560
2022-06-11,16,1582
2022-06-11,17,1518
2022-06-11,18,1499
2022-06-11,19,1243
2022-06-11,20,861
2022-06-11,21,764
2022-06-11,22,506
2022-06-11,23,351
2022-06-12,0,212
2022-06-12,1,107
2022-06-12,2,97
2022-06-12,3,68
2022-06-12,4,22
2022-06-12,5,73
2022-06-12,6,106
2022-06-12,7,238
2022-06-12,8,538
2022-06-12,9,708
2022-06-12,10,717
2022-06-12,11,810
2022-06-12,12,985
2022-06-12,13,1238
2022-06-12,14,1251
2022-06-12,15,1174
2022-06-12,16,1198
2022-06-12,17,1360
2022-06-12,18,1206
2022-06-12,19,1015
2022-06-12,20,848
2022-06-12,21,506
2022-06-12,22,308
2022-06-12,23,178
2022-06-13,0,91
2022-06-13,1,49
2022-06-13,2,41
2022-06-13,3,35
2022-06-13,4,17
2022-06-13,5,65
2022-06-13,6,195
2022-06-13,7,1037
