datetime,hour,amount
2022-06-12,12,2861
2022-06-12,13,3093
2022-06-12,14,3048
2022-06-12,15,3161
2022-06-12,16,3357
2022-06-12,17,3154
2022-06-12,18,3058
2022-06-12,19,3025
2022-06-12,20,2584
2022-06-12,21,2124
2022-06-12,22,1622
2022-06-12,23,1185
2022-06-13,0,495
2022-06-13,1,329
2022-06-13,2,311
2022-06-13,3,189
2022-06-13,4,122
2022-06-13,5,212
2022-06-13,6,745
2022-06-13,7,2103
2022-06-13,8,3759
2022-06-13,9,2674
2022-06-13,10,2430
2022-06-13,11,2415
2022-06-13,12,2985
2022-06-13,13,2772
2022-06-13,14,2485
2022-06-13,15,2693
2022-06-13,16,2902
2022-06-13,17,3746
2022-06-13,18,3941
2022-06-13,19,3527
2022-06-13,20,2721
2022-06-13,21,2136
2022-06-13,22,1589
2022-06-13,23,1094
2022-06-14,0,596
2022-06-14,1,375
2022-06-14,2,249
2022-06-14,3,142
2022-06-14,4,114
2022-06-14,5,233
2022-06-14,6,689
2022-06-14,7,2069
2022-06-14,8,3955
2022-06-14,9,2526
2022-06-14,10,2354
2022-06-14,11,2438
2022-06-14,12,2958
2022-06-14,13,2618
2022-06-14,14,2666
2022-06-14,15,2726
2022-06-14,16,2776
2022-06-14,17,3997
2022-06-14,18,3901
2022-06-14,19,3511
2022-06-14,20,2947
2022-06-14,21,2273
2022-06-14,22,1627
2022-06-14,23,1220
2022-06-15,0,553
2022-06-15,1,336
2022-06-15,2,280
2022-06-15,3,156
2022-06-15,4,134
2022-06-15,5,171
2022-06-15,6,643
2022-06-15,7,2106
2022-06-15,8,3937
2022-06-15,9,2721
2022-06-15,10,2230
2022-06-15,11,2426
2022-06-15,12,2793
2022-06-15,13,2659
2022-06-15,14,2720
2022-06-15,15,2828
2022-06-15,16,3000
2022-06-15,17,4237
2022-06-15,18,4223
2022-06-15,19,3550
2022-06-15,20,2944
2022-06-15,21,2481
2022-06-15,22,1807
2022-06-15,23,1421
2022-06-16,0,732
2022-06-16,1,414
2022-06-16,2,226
2022-06-16,3,186
2022-06-16,4,113
2022-06-16,5,185
2022-06-16,6,621
2022-06-16,7,2152
2022-06-16,8,3848
2022-06-16,9,2712
2022-06-16,10,2303
2022-06-16,11,2545
2022-06-16,12,3235
2022-06-16,13,2949
2022-06-16,14,2842
2022-06-16,15,2918
2022-06-16,16,2979
2022-06-16,17,3721
2022-06-16,18,4315
2022-06-16,19,3690
2022-06-16,20,3246
2022-06-16,21,2591
2022-06-16,22,1909
2022-06-16,23,1398
2022-06-17,0,622
2022-06-17,1,463
2022-06-17,2,279
2022-06-17,3,169
2022-06-17,4,99
2022-06-17,5,209
2022-06-17,6,671
2022-06-17,7,2003
2022-06-17,8,3538
2022-06-17,9,2572
2022-06-17,10,2380
2022-06-17,11,2656
2022-06-17,12,3366
2022-06-17,13,3100
2022-06-17,14,3050
2022-06-17,15,3106
2022-06-17,16,3402
2022-06-17,17,4578
2022-06-17,18,4747
2022-06-17,19,4224
2022-06-17,20,3643
2022-06-17,21,3084
2022-06-17,22,2639
2022-06-17,23,2158
2022-06-18,0,1057
2022-06-18,1,724
2022-06-18,2,515
2022-06-18,3,330
2022-06-18,4,236
2022-06-18,5,430
2022-06-18,6,608
2022-06-18,7,1064
2022-06-18,8,2086
2022-06-18,9,2418
2022-06-18,10,2712
2022-06-18,11,2927
2022-06-18,12,3216
2022-06-18,13,3476
2022-06-18,14,3319
2022-06-18,15,3614
2022-06-18,16,3757
2022-06-18,17,3946
2022-06-18,18,3800
2022-06-18,19,3755
2022-06-18,20,3293
2022-06-18,21,2851
2022-06-18,22,2069
2022-06-18,23,1840
2022-06-19,0,843
2022-06-19,1,629
2022-06-19,2,463
2022-06-19,3,242
2022-06-19,4,201
2022-06-19,5,409
2022-06-19,6,559
2022-06-19,7,823
2022-06-19,8,1557
2022-06-19,9,2165
2022-06-19,10,2368
2022-06-19,11,2722
2022-06-19,12,3012
2022-06-19,13,3036
2022-06-19,14,3031
2022-06-19,15,2950
2022-06-19,16,3114
2022-06-19,17,3061
2022-06-19,18,3209
2022-06-19,19,3029
2022-06-19,20,2374
2022-06-19,21,2061
2022-06-19,22,1505
2022-06-19,23,1084
2022-06-20,0,466
2022-06-20,1,309
2022-06-20,2,215
2022-06-20,3,123
2022-06-20,4,94
2022-06-20,5,198
2022-06-20,6,676
2022-06-20,7,2016
2022-06-20,8,3644
2022-06-20,9,2570
2022-06-20,10,2365
2022-06-20,11,2505
2022-06-20,12,2917
2022-06-20,13,2719
2022-06-20,14,2700
2022-06-20,15,2589
2022-06-20,16,2926
2022-06-20,17,3700
2022-06-20,18,3890
2022-06-20,19,3576
2022-06-20,20,2717
2022-06-20,21,2151
2022-06-20,22,1575
2022-06-20,23,1200
2022-06-21,0,621
2022-06-21,1,320
2022-06-21,2,269
2022-06-21,3,176
2022-06-21,4,137
2022-06-21,5,249
2022-06-21,6,724
2022-06-21,7,2183
2022-06-21,8,3793
2022-06-21,9,2700
2022-06-21,10,2359
2022-06-21,11,2647
2022-06-21,12,3210
2022-06-21,13,2936
2022-06-21,14,2760
2022-06-21,15,2695
2022-06-21,16,2982
2022-06-21,17,3970
2022-06-21,18,4036
2022-06-21,19,3507
2022-06-21,20,2799
2022-06-21,21,2421
2022-06-21,22,1764
2022-06-21,23,1410
2022-06-22,0,664
2022-06-22,1,400
2022-06-22,2,264
2022-06-22,3,181
2022-06-22,4,105
2022-06-22,5,245
2022-06-22,6,664
2022-06-22,7,2098
2022-06-22,8,3876
2022-06-22,9,2780
2022-06-22,10,2249
2022-06-22,11,2546
2022-06-22,12,3027
2022-06-22,13,2887
2022-06-22,14,2728
2022-06-22,15,2867
2022-06-22,16,3074
2022-06-22,17,4222
2022-06-22,18,4403
2022-06-22,19,3469
2022-06-22,20,2886
2022-06-22,21,2326
2022-06-22,22,1814
2022-06-22,23,1354
2022-06-23,0,698
2022-06-23,1,465
2022-06-23,2,268
2022-06-23,3,157
2022-06-23,4,100
2022-06-23,5,215
2022-06-23,6,767
2022-06-23,7,1996
2022-06-23,8,3686
2022-06-23,9,2665
2022-06-23,10,2260
2022-06-23,11,2446
2022-06-23,12,3140
2022-06-23,13,3013
