datetime,hour,amount
2022-05-12,22,780
2022-05-12,23,458
2022-05-13,0,189
2022-05-13,1,146
2022-05-13,2,100
2022-05-13,3,62
2022-05-13,4,15
2022-05-13,5,63
2022-05-13,6,224
2022-05-13,7,1083
2022-05-13,8,2615
2022-05-13,9,1744
2022-05-13,10,1600
2022-05-13,11,2046
2022-05-13,12,2551
2022-05-13,13,2477
2022-05-13,14,2418
2022-05-13,15,2293
2022-05-13,16,2261
2022-05-13,17,3374
2022-05-13,18,3393
2022-05-13,19,2589
2022-05-13,20,2033
2022-05-13,21,1548
2022-05-13,22,1013
2022-05-13,23,948
2022-05-14,0,346
2022-05-14,1,226
2022-05-14,2,179
2022-05-14,3,92
2022-05-14,4,10
2022-05-14,5,97
2022-05-14,6,176
2022-05-14,7,401
2022-05-14,8,1003
2022-05-14,9,1551
2022-05-14,10,1946
2022-05-14,11,2374
2022-05-14,12,3057
2022-05-14,13,3466
2022-05-14,14,3446
2022-05-14,15,3611
2022-05-14,16,3836
2022-05-14,17,3906
2022-05-14,18,3501
2022-05-14,19,2929
2022-05-14,20,2077
2022-05-14,21,1546
2022-05-14,22,1137
2022-05-14,23,736
2022-05-15,0,337
2022-05-15,1,237
2022-05-15,2,153
2022-05-15,3,112
2022-05-15,4,75
2022-05-15,5,180
2022-05-15,6,201
2022-05-15,7,301
2022-05-15,8,797
2022-05-15,9,1229
2022-05-15,10,1881
2022-05-15,11,2690
2022-05-15,12,3428
2022-05-15,13,3546
2022-05-15,14,3791
2022-05-15,15,3722
2022-05-15,16,3603
2022-05-15,17,3474
2022-05-15,18,3019
2022-05-15,19,2126
2022-05-15,20,1455
2022-05-15,21,933
2022-05-15,22,574
2022-05-15,23,450
2022-05-16,0,219
2022-05-16,1,71
2022-05-16,2,69
2022-05-16,3,71
2022-05-16,4,22
2022-05-16,5,85
2022-05-16,6,235
2022-05-16,7,1252
2022-05-16,8,2639
2022-05-16,9,1596
2022-05-16,10,1632
2022-05-16,11,1993
2022-05-16,12,2481
2022-05-16,13,2086
2022-05-16,14,2253
2022-05-16,15,2465
2022-05-16,16,2380
2022-05-16,17,3199
2022-05-16,18,3113
2022-05-16,19,2490
2022-05-16,20,1726
2022-05-16,21,1140
2022-05-16,22,711
2022-05-16,23,482
2022-05-17,0,142
2022-05-17,1,92
2022-05-17,2,71
2022-05-17,3,79
2022-05-17,4,12
2022-05-17,5,64
2022-05-17,6,208
2022-05-17,7,1260
2022-05-17,8,2744
2022-05-17,9,1672
2022-05-17,10,1526
2022-05-17,11,2055
2022-05-17,12,2656
2022-05-17,13,2377
2022-05-17,14,2312
2022-05-17,15,2352
2022-05-17,16,2615
2022-05-17,17,3292
2022-05-17,18,3415
2022-05-17,19,2700
2022-05-17,20,1792
2022-05-17,21,1224
2022-05-17,22,816
2022-05-17,23,548
2022-05-18,0,256
2022-05-18,1,143
2022-05-18,2,107
2022-05-18,3,61
2022-05-18,4,12
2022-05-18,5,83
2022-05-18,6,274
2022-05-18,7,1212
2022-05-18,8,2748
2022-05-18,9,1709
2022-05-18,10,1649
2022-05-18,11,2074
2022-05-18,12,2787
2022-05-18,13,2551
2022-05-18,14,2332
2022-05-18,15,2381
2022-05-18,16,2653
2022-05-18,17,3738
2022-05-18,18,3654
2022-05-18,19,2508
2022-05-18,20,1874
2022-05-18,21,1299
2022-05-18,22,918
2022-05-18,23,660
2022-05-19,0,229
2022-05-19,1,115
2022-05-19,2,88
2022-05-19,3,40
2022-05-19,4,14
2022-05-19,5,34
2022-05-19,6,223
2022-05-19,7,831
2022-05-19,8,646
2022-05-19,9,292
2022-05-19,10,243
2022-05-19,11,1320
2022-05-19,12,537
2022-05-19,13,1301
2022-05-19,14,340
2022-05-19,15,511
2022-05-19,16,1116
2022-05-19,17,217
2022-05-19,18,949
2022-05-19,19,375
2022-05-19,20,100
2022-05-19,21,78
2022-05-19,22,21
2022-05-19,23,35
2022-05-20,0,25
2022-05-20,1,6
2022-05-20,2,113
2022-05-20,3,658
2022-05-20,4,1058
2022-05-20,5,388
2022-05-20,6,1108
2022-05-20,7,953
2022-05-20,8,1291
2022-05-20,9,262
2022-05-20,10,545
2022-05-20,11,911
2022-05-20,12,618
2022-05-20,13,1308
2022-05-20,14,1109
2022-05-20,15,721
2022-05-20,16,293
2022-05-20,17,190
2022-05-20,18,230
2022-05-20,19,12
2022-05-20,20,43
2022-05-20,21,72
2022-05-20,22,61
2022-05-20,23,140
2022-05-21,0,236
2022-05-21,1,1045
2022-05-21,2,95
2022-05-21,3,2326
2022-05-21,4,1370
2022-05-21,5,1832
2022-05-21,6,1090
2022-05-21,7,1254
2022-05-21,8,1615
2022-05-21,9,213
2022-05-21,10,543
2022-05-21,11,245
2022-05-21,12,376
2022-05-21,13,228
2022-05-21,14,61
2022-05-21,15,48
2022-05-21,16,42
2022-05-21,17,82
2022-05-21,18,46
2022-05-26,19,1441
2022-05-26,20,2503
2022-05-26,21,1761
2022-05-26,22,1377
2022-05-26,23,817
2022-05-27,0,261
2022-05-27,1,202
2022-05-27,2,107
2022-05-27,3,71
2022-05-27,4,53
2022-05-27,5,114
2022-05-27,6,278
2022-05-27,7,1257
2022-05-27,8,2959
2022-05-27,9,2015
2022-05-27,10,1839
2022-05-27,11,2156
2022-05-27,12,2426
2022-05-27,13,2365
2022-05-27,14,2410
2022-05-27,15,2713
2022-05-27,16,3259
2022-05-27,17,4686
2022-05-27,18,4472
2022-05-27,19,3687
2022-05-27,20,2949
2022-05-27,21,2362
2022-05-27,22,1748
2022-05-27,23,1288
2022-05-28,0,556
2022-05-28,1,360
2022-05-28,2,204
2022-05-28,3,125
2022-05-28,4,173
2022-05-28,5,216
2022-05-28,6,208
2022-05-28,7,394
2022-05-28,8,1093
2022-05-28,9,1714
2022-05-28,10,2478
2022-05-28,11,3239
2022-05-28,12,3811
2022-05-28,13,3823
2022-05-28,14,4268
2022-05-28,15,4537
2022-05-28,16,4949
2022-05-28,17,4998
2022-05-28,18,4451
2022-05-28,19,3965
2022-05-28,20,3106
2022-05-28,21,2332
2022-05-28,22,1702
2022-05-28,23,1450
2022-05-29,0,568
2022-05-29,1,406
2022-05-29,2,274
2022-05-29,3,249
2022-05-29,4,160
2022-05-29,5,254
2022-05-29,6,331
2022-05-29,7,366
2022-05-29,8,985
2022-05-29,9,1500
2022-05-29,10,2384
2022-05-29,11,3260
2022-05-29,12,4016
2022-05-29,13,4352
2022-05-29,14,4760
2022-05-29,15,4617
2022-05-29,16,4386
2022-05-29,17,4155
2022-05-29,18,3595
2022-05-29,19,3000
2022-05-29,20,1960
2022-05-29,21,1387
2022-05-29,22,909
2022-05-29,23,643
2022-05-30,0,274
2022-05-30,1,166
2022-05-30,2,129
2022-05-30,3,67
2022-05-30,4,78
2022-05-30,5,126
2022-05-30,6,338
2022-05-30,7,1564
2022-05-30,8,3076
2022-05-30,9,2039
2022-05-30,10,2116
2022-05-30,11,2593
2022-05-30,12,3390
2022-05-30,13,3027
2022-05-30,14,3000
2022-05-30,15,3142
2022-05-30,16,3114
2022-05-30,17,4219
2022-05-30,18,4306
2022-05-30,19,3301
2022-05-30,20,2371
2022-05-30,21,1533
2022-05-30,22,976
2022-05-30,23,644
2022-05-31,0,6
2022-05-31,1,134
2022-05-31,2,104
2022-05-31,3,103
2022-05-31,4,77
2022-05-31,5,191
2022-05-31,6,319
2022-05-31,7,1401
2022-05-31,8,3186
2022-05-31,9,2106
2022-05-31,10,2060
2022-05-31,11,2195
2022-05-31,12,2998
2022-05-31,13,2684
2022-05-31,14,2573
2022-05-31,15,2534
2022-05-31,16,2788
2022-05-31,17,3771
2022-05-31,18,4146
2022-05-31,19,3331
2022-05-31,20,2279
2022-05-31,21,1485
2022-05-31,22,1042
2022-05-31,23,831
2022-06-01,0,256
2022-06-01,1,180
2022-06-01,2,145
2022-06-01,3,99
2022-06-01,4,76
2022-06-01,5,115
2022-06-01,6,330
2022-06-01,7,1506
2022-06-01,8,3317
2022-06-01,9,2063
2022-06-01,10,2160
2022-06-01,11,2616
2022-06-01,12,3597
2022-06-01,13,3232
2022-06-01,14,3246
2022-06-01,15,3117
2022-06-01,16,3299
2022-06-01,17,4512
2022-06-01,18,4678
2022-06-01,19,3348
2022-06-01,20,2243
2022-06-01,21,1972
2022-06-01,22,1318
2022-06-01,23,880
2022-06-02,0,331
2022-06-02,1,167
2022-06-02,2,109
2022-06-02,3,75
2022-06-02,4,80
2022-06-02,5,114
2022-06-02,6,316
2022-06-02,7,1507
2022-06-02,8,3233
2022-06-02,9,2165
2022-06-02,10,2286
2022-06-02,11,2659
2022-06-02,12,3274
2022-06-02,13,2957
2022-06-02,14,2878
2022-06-02,15,2831
2022-06-02,16,3026
2022-06-02,17,4110
2022-06-02,18,4278
2022-06-02,19,3291
2022-06-02,20,2487
2022-06-02,21,1636
2022-06-02,22,1064
2022-06-02,23,729
2022-06-03,0,326
2022-06-03,1,206
2022-06-03,2,115
2022-06-03,3,117
2022-06-03,4,61
2022-06-03,5,161
2022-06-03,6,337
2022-06-03,7,1350
