datetime,hour,amount
2022-06-10,18,3390
2022-06-10,19,3233
2022-06-10,20,2347
2022-06-10,21,2093
2022-06-10,22,1621
2022-06-10,23,1312
2022-06-11,0,581
2022-06-11,1,370
2022-06-11,2,304
2022-06-11,3,227
2022-06-11,4,153
2022-06-11,5,354
2022-06-11,6,249
2022-06-11,7,388
2022-06-11,8,788
2022-06-11,9,1428
2022-06-11,10,1797
2022-06-11,11,2246
2022-06-11,12,2764
2022-06-11,13,3015
2022-06-11,14,3349
2022-06-11,15,3195
2022-06-11,16,3034
2022-06-11,17,3044
2022-06-11,18,3103
2022-06-11,19,2848
2022-06-11,20,2438
2022-06-11,21,1943
2022-06-11,22,1373
2022-06-11,23,1256
2022-06-12,0,596
2022-06-12,1,453
2022-06-12,2,289
2022-06-12,3,237
2022-06-12,4,147
2022-06-12,5,345
2022-06-12,6,286
2022-06-12,7,277
2022-06-12,8,715
2022-06-12,9,1238
2022-06-12,10,1585
2022-06-12,11,2420
2022-06-12,12,2879
2022-06-12,13,3119
2022-06-12,14,3141
2022-06-12,15,2864
2022-06-12,16,3116
2022-06-12,17,2979
2022-06-12,18,2635
2022-06-12,19,2277
2022-06-12,20,1823
2022-06-12,21,1106
2022-06-12,22,823
2022-06-12,23,598
2022-06-13,0,298
2022-06-13,1,201
2022-06-13,2,169
2022-06-13,3,111
2022-06-13,4,132
2022-06-13,5,142
2022-06-13,6,284
2022-06-13,7,912
2022-06-13,8,2092
2022-06-13,9,1386
2022-06-13,10,1352
2022-06-13,11,1833
2022-06-13,12,2680
2022-06-13,13,2154
2022-06-13,14,2024
2022-06-13,15,2007
2022-06-13,16,2099
2022-06-13,17,2695
2022-06-13,18,2722
2022-06-13,19,2405
2022-06-13,20,1767
2022-06-13,21,1346
2022-06-13,22,860
2022-06-13,23,560
2022-06-14,0,261
2022-06-14,1,164
2022-06-14,2,133
2022-06-14,3,106
2022-06-14,4,117
2022-06-14,5,155
2022-06-14,6,307
2022-06-14,7,933
2022-06-14,8,2158
2022-06-14,9,1549
2022-06-14,10,1463
2022-06-14,11,1738
2022-06-14,12,2507
2022-06-14,13,2117
2022-06-14,14,1988
2022-06-14,15,1951
2022-06-14,16,2149
2022-06-14,17,2823
2022-06-14,18,2953
2022-06-14,19,2429
2022-06-14,20,1791
2022-06-14,21,1333
2022-06-14,22,1033
2022-06-14,23,674
2022-06-15,0,321
2022-06-15,1,167
2022-06-15,2,129
2022-06-15,3,118
2022-06-15,4,124
2022-06-15,5,140
2022-06-15,6,286
2022-06-15,7,967
2022-06-15,8,2168
2022-06-15,9,1628
2022-06-15,10,1531
2022-06-15,11,1778
2022-06-15,12,2554
2022-06-15,13,2227
2022-06-15,14,2107
2022-06-15,15,2083
2022-06-15,16,2152
2022-06-15,17,2948
2022-06-15,18,2897
2022-06-15,19,2464
2022-06-15,20,1933
2022-06-15,21,1554
2022-06-15,22,974
2022-06-15,23,752
2022-06-16,0,357
2022-06-16,1,184
2022-06-16,2,144
2022-06-16,3,109
2022-06-16,4,79
2022-06-16,5,176
2022-06-16,6,258
2022-06-16,7,904
2022-06-16,8,2043
2022-06-16,9,1534
2022-06-16,10,1373
2022-06-16,11,1782
2022-06-16,12,2655
2022-06-16,13,2238
2022-06-16,14,2091
2022-06-16,15,1869
2022-06-16,16,2133
